study_id,series_id,series_description,x_scale,y_scale,mean,std
2597785056,2388705734,Axial T2,1.4285714285714286,1.4285714285714286,124.96404655612245,137.85938580273015
2597785056,4026432131,Sagittal T2/STIR,2.0,2.0,113.65017491371549,142.06510841973008
2603988517,3025314806,Sagittal T1,1.7142857142857142,1.7142857142857142,116.51031303146259,161.31687977683254
2603988517,3961762269,Axial T2,2.857142857142857,2.857142857142857,121.1603963140654,140.6527104980859
2603988517,4111936001,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,38.37871625212585,58.462589798081616
2604747522,1993207286,Sagittal T2/STIR,2.0,2.0,71.85476677650227,75.37274042576168
2604747522,3379345892,Sagittal T1,2.2857142857142856,2.2857142857142856,141.68972217793367,245.36604289360193
2604747522,3859551656,Axial T2,2.857142857142857,2.857142857142857,295.6766965646777,252.81255225467837
2605844245,1218143633,Axial T2,1.7142857142857142,1.7142857142857142,185.40158322704082,206.26201472437106
2605844245,2026806985,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,41.28012197066327,56.503343137088116
2605844245,2305806346,Sagittal T1,2.2857142857142856,2.2857142857142856,154.36082855017005,202.40032091868576
2607462358,384543934,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,156.87151344912965,239.90616272672736
2607462358,819468427,Axial T2,0.8571428571428571,1.1428571428571428,289.46232063137757,304.38007386364063
2607462358,4139863603,Sagittal T1,2.2857142857142856,2.2857142857142856,160.85919797606542,245.96502971213417
2607713777,222955185,Axial T2,2.2857142857142856,2.2857142857142856,218.93209024234693,201.18254992737346
2607713777,1823353034,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,131.71559734733736,165.59187568614036
2607713777,2722244665,Sagittal T1,2.2857142857142856,2.2857142857142856,201.9218600526148,224.6621558330382
2608220207,226822605,Sagittal T1,1.7142857142857142,1.7142857142857142,132.4113860387905,165.60804399128514
2608220207,318177740,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.535980407788117,37.0157117400921
2608220207,3456443423,Axial T2,2.857142857142857,2.857142857142857,134.63189732142857,156.99765765255853
2608235425,929708577,Axial T2,2.2857142857142856,2.2857142857142856,453.85400908801023,364.5462364224142
2608235425,1647039524,Sagittal T1,2.2857142857142856,2.2857142857142856,418.235426299426,495.0612563989956
2608235425,1966209193,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,347.8541932397959,377.4116295457589
2608235425,3247950808,Axial T2,2.2857142857142856,2.2857142857142856,463.5333523295298,434.08502362511
2615694902,1358207531,Sagittal T2/STIR,3.5,3.142857142857143,129.68508051658162,113.03299272228797
2615694902,1637248207,Axial T2,2.857142857142857,2.857142857142857,56.795079985119045,44.36376896866523
2615694902,2448339309,Sagittal T1,3.8035714285714284,3.4285714285714284,277.080451477466,219.6803998160218
2616775351,741028761,Sagittal T1,1.7142857142857142,1.7142857142857142,115.27208891369048,159.59559091779929
2616775351,972177831,Axial T2,1.4285714285714286,1.4285714285714286,126.64591680761978,137.3558965488244
2616775351,2164611017,Sagittal T2/STIR,2.857142857142857,2.857142857142857,87.7322836947279,119.07119031957036
2616775351,3321858637,Axial T2,1.4285714285714286,1.4285714285714286,120.17966387944067,130.28271976617467
2620201468,995608205,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,30.08825069090136,39.03372489983215
2620201468,1972307404,Sagittal T1,1.7142857142857142,1.7142857142857142,131.23618728741496,152.68319935378042
2620201468,2040922695,Axial T2,2.857142857142857,2.857142857142857,140.4577022215136,160.81691014825353
2620453928,541695853,Axial T2,1.4285714285714286,1.4285714285714286,314.3256421034323,277.4071812728428
2620453928,708177878,Sagittal T2/STIR,2.0,2.0,71.06658262914542,69.78303714904423
2620453928,994039540,Sagittal T1,2.2857142857142856,2.2857142857142856,186.94299853987647,271.0117416273144
2621581337,521186121,Sagittal T1,1.4285714285714286,1.4285714285714286,284.11103582057825,174.39393545520744
2621581337,935628528,Axial T2,1.4285714285714286,1.4285714285714286,90.67727488130669,40.57356123487058
2621581337,1393020403,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,132.93871040603742,88.55345294031412
2621647501,321494793,Sagittal T1,2.2857142857142856,2.2857142857142856,173.18928941554302,158.1640991479097
2621647501,1081817678,Axial T2,2.2857142857142856,2.2857142857142856,195.89339429968416,141.41031541299094
2621647501,3531341578,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,125.06489442875365,114.33430303642872
2622319181,310520682,Axial T2,2.857142857142857,2.857142857142857,181.88091086043792,214.71147352937783
2622319181,3083701757,Sagittal T1,3.392857142857143,2.857142857142857,204.44889892340865,268.46591873621855
2622319181,3252211825,Axial T2,2.7142857142857144,2.7142857142857144,224.3806562803693,269.58682187791226
2622319181,3373306398,Sagittal T2/STIR,3.732142857142857,3.142857142857143,182.51252733236151,243.77750140496937
2622319181,3451154602,Axial T2,2.7142857142857144,2.7142857142857144,207.70751620960885,263.0615229222036
2623777621,1522924858,Axial T2,1.5,1.5,153.89075139718716,129.21849839675923
2623777621,3419019690,Sagittal T1,1.5,1.5,206.83553018375318,234.05599537851782
2623777621,3652028839,Sagittal T2/STIR,1.5,1.5,176.5476036850287,174.9667397924366
2624498059,322810827,Axial T2,2.0,2.0,293.85788424744896,346.46889198923856
2624498059,2109744144,Sagittal T1,2.0,2.0,254.17237324617346,333.14289602442
2624498059,2387647497,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,179.6400606229708,252.77807467827262
2624498059,2488822988,Axial T2,2.0,2.0,207.20207305068766,277.8289992550415
2625021354,582465481,Axial T2,1.7142857142857142,1.7142857142857142,146.15012460486912,169.12149058841615
2625021354,2570188380,Sagittal T1,1.7142857142857142,1.7142857142857142,103.1984906462585,151.89561387762356
2625021354,4144046426,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.937543845663264,40.3363114088838
2626030939,486328892,Sagittal T1,2.2857142857142856,2.2857142857142856,162.9265314663812,103.44813021037282
2626030939,956892659,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,113.324870740707,80.61664272600179
2626030939,1515032584,Sagittal T1,2.2857142857142856,2.2857142857142856,161.61206695289724,102.27225505954637
2626030939,2259927996,Axial T2,2.2857142857142856,2.2857142857142856,175.1262821534864,107.44542208173658
2626030939,2811693397,Axial T2,2.2857142857142856,2.2857142857142856,206.62905240221087,128.1544930130322
2626276973,229503943,Sagittal T1,1.4285714285714286,1.4285714285714286,73.57550950067527,78.99451683509103
2626276973,624062132,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,50.70586711246999,70.03539974748752
2626276973,3647175506,Axial T2,1.1428571428571428,1.1428571428571428,60.49197026466837,82.39107173555253
2627142799,471033984,Sagittal T1,1.7142857142857142,1.7142857142857142,227.75642803996598,239.61985408363677
2627142799,2030098351,Axial T2,1.4285714285714286,1.4285714285714286,180.57522430136828,197.1593512228512
2627142799,3403197550,Sagittal T2/STIR,2.0,2.0,214.17295652636054,235.09219873325532
2627142799,3778857076,Axial T2,2.857142857142857,2.857142857142857,132.51128029336735,172.93116216008494
2629939203,323551052,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,80.678460002609,97.92988409469815
2629939203,2352396376,Sagittal T1,1.4285714285714286,1.4285714285714286,86.83173411410019,96.92992723437908
2629939203,3232065826,Axial T2,1.4285714285714286,1.4285714285714286,95.34764296343538,112.16593115252509
2637411510,1140760420,Sagittal T2/STIR,2.0,2.0,76.24924266581633,76.36605562116071
2637411510,1336894555,Sagittal T1,2.2857142857142856,2.2857142857142856,100.11107346584467,178.08203683885603
2637411510,4071349939,Axial T2,2.857142857142857,2.857142857142857,201.91008490114797,193.04336909549275
2638691430,1425327776,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,118.09794523278062,136.82061838786672
2638691430,1864987240,Sagittal T1,1.4285714285714286,1.4285714285714286,113.4309408659297,133.56342961544948
2638691430,2456886004,Axial T2,1.4285714285714286,1.4285714285714286,126.32392718372071,148.68989832247343
2649306672,1198714031,Axial T2,1.4285714285714286,1.4285714285714286,159.7221556122449,168.85083307251375
2649306672,1777268990,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,151.11388104348882,176.98665245821152
2649306672,2846240361,Axial T2,1.4285714285714286,1.4285714285714286,175.21882402514578,175.21451754618576
2649306672,3373246115,Sagittal T1,3.392857142857143,2.857142857142857,177.31555590986395,196.66226899863415
2649306672,3658063495,Axial T2,1.4285714285714286,1.4285714285714286,147.52668765943878,145.280938421735
2650533993,703869582,Axial T2,2.2857142857142856,2.2857142857142856,389.2375011388484,345.56670568776167
2650533993,2135139544,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,213.63971320950256,224.83713138334758
2650533993,2856668967,Sagittal T1,2.2857142857142856,2.2857142857142856,321.69835512329934,326.4269246849655
2651489801,3072218981,Axial T2,1.4285714285714286,1.4285714285714286,438.0690154655612,266.25191416284605
2651489801,3830593759,Sagittal T1,1.4285714285714286,1.4285714285714286,548.486167357568,337.2512037034587
2651489801,3927540731,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,273.84057982568027,201.2035915740356
2651684339,326719145,Axial T2,1.7142857142857142,1.7142857142857142,213.57611668465464,226.37654181574615
2651684339,948208878,Sagittal T1,2.2857142857142856,2.2857142857142856,171.25012829838965,232.19359135975571
2651684339,2618016772,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.754895268654337,30.63940580494261
2653438530,79633439,Axial T2,2.857142857142857,2.857142857142857,258.24743415996204,243.57253812867216
2653438530,2738676242,Sagittal T2/STIR,2.0625,2.0,86.88224339214852,94.11042325764559
2653438530,3671838252,Sagittal T1,2.2857142857142856,2.2857142857142856,99.80825604981575,194.38613068768197
2657109031,2169331954,Sagittal T2/STIR,2.4107142857142856,1.7142857142857142,59.756314614661655,76.55658877519318
2657109031,2592276134,Sagittal T1,2.4107142857142856,1.7142857142857142,241.95397883660044,241.90122351594377
2657109031,3834060539,Axial T2,1.7142857142857142,1.7142857142857142,150.04042068216177,150.66887038691712
2661101390,163444571,Sagittal T1,1.5178571428571428,1.4285714285714286,81.30674881559767,93.26024954373675
2661101390,1001676988,Sagittal T2/STIR,1.8214285714285714,1.7142857142857142,76.97331868015063,93.40848036804553
2661101390,3441968837,Axial T2,1.4285714285714286,1.4285714285714286,84.94926193133503,111.32980064940172
2661178959,1282279554,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,113.71294443558673,144.5232729633021
2661178959,1663050763,Axial T2,1.1428571428571428,1.1428571428571428,112.05091438137755,144.83647954765283
2661178959,2726760122,Sagittal T1,1.4285714285714286,1.4285714285714286,159.89689791932398,250.37700381330478
2661178959,3901595431,Axial T2,1.1428571428571428,1.1428571428571428,151.70203284438776,199.81019644066015
2661378157,152368824,Axial T2,1.2142857142857142,1.2142857142857142,2212.8084378883764,2113.3307723266826
2661378157,178709471,Sagittal T1,1.4285714285714286,1.4285714285714286,1434.5915404443026,1813.8269962588734
2661378157,2458291703,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1647.6329559948979,1727.430774773467
2662989538,645884996,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,157.01016773897058,116.16418491381813
2662989538,1211513177,Axial T2,1.1428571428571428,1.1428571428571428,218.17244579081634,133.58661893551576
2662989538,2976723084,Axial T2,1.1428571428571428,1.1428571428571428,211.44250073076105,144.01539471464912
2662989538,3802667261,Sagittal T1,2.2857142857142856,2.2857142857142856,305.8955277423469,184.5021791681884
2668759897,373543855,Sagittal T1,2.5,2.5,155.4026028380102,171.00246599892012
2668759897,3361082529,Sagittal T2/STIR,2.5,2.5,59.32114158163265,73.04447857072682
2668759897,4282809404,Axial T2,1.7857142857142858,1.7857142857142858,83.04318249760841,76.98060122894111
2669990440,649577155,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,81.88394717261905,56.18900634517782
2669990440,1689829360,Sagittal T1,2.2857142857142856,2.2857142857142856,77.20523623511905,65.51879629460802
2669990440,2087642208,Axial T2,2.2857142857142856,2.2857142857142856,117.43982419976919,61.17462104506791
2671730146,2462393738,Sagittal T1,1.7142857142857142,1.7142857142857142,119.30068957270409,163.29946031090338
2671730146,2734562161,Sagittal T2/STIR,2.857142857142857,2.857142857142857,91.44685772746598,121.916239667528
2671730146,3443717701,Axial T2,1.4285714285714286,1.4285714285714286,133.31627172353316,138.9023911816528
2676098721,1479349817,Sagittal T1,1.7142857142857142,1.7142857142857142,131.51470508022288,147.14435208303473
2676098721,1781977425,Axial T2,2.857142857142857,2.857142857142857,141.9168999196901,165.34522608772875
2676098721,2602311872,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,33.564239141380234,44.45653462758718
2681235806,837391213,Sagittal T1,2.2857142857142856,2.2857142857142856,126.48982913477892,151.03612867578167
2681235806,3142008625,Axial T2,2.2857142857142856,2.2857142857142856,185.5024646577381,130.12739866319387
2681235806,3746931092,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,105.4061184630102,116.63995815984683
2683615288,1060438383,Sagittal T1,1.4285714285714286,1.4285714285714286,109.61458489645858,120.96205348527894
2683615288,2553586806,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,77.15621482968187,101.98747800260062
2683615288,4218080131,Axial T2,1.4285714285714286,1.4285714285714286,116.11566220238095,128.39043583164357
2689024656,36269081,Sagittal T1,2.2857142857142856,2.2857142857142856,146.01856622583244,196.0802743303279
2689024656,1466040871,Axial T2,1.7142857142857142,1.7142857142857142,184.27320471938776,195.07651037476973
2689024656,1904993451,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,36.187432867884,57.83473322007758
2690161683,1381398110,Sagittal T1,2.2857142857142856,2.2857142857142856,784.757441804847,709.270705125862
2690161683,2714421343,Axial T2,2.2857142857142856,2.2857142857142856,570.9880323962356,379.7369675082929
2690161683,4285433507,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,474.53925083705354,452.2057351507711
2691903631,523706266,Axial T2,2.2857142857142856,2.2857142857142856,319.82224768813774,301.3152200014896
2691903631,879075926,Sagittal T1,1.1428571428571428,1.1428571428571428,516.0178411989796,628.2855382504903
2691903631,1538113194,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,409.2591677295918,472.8259037189645
2691903631,3602547927,Axial T2,1.1428571428571428,1.1428571428571428,335.77384179118076,322.54508737941984
2692415380,600346604,Axial T2,1.4285714285714286,1.4285714285714286,69.50162478077168,36.933901665895235
2692415380,751880958,Sagittal T1,1.4285714285714286,1.4285714285714286,215.43934887656985,140.82741816158037
2692415380,3648346889,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,105.78229708349686,76.68574206611979
2693314432,960404044,Sagittal T1,2.2857142857142856,2.2857142857142856,140.0413035005669,235.33990433047066
2693314432,1207969045,Axial T2,2.857142857142857,2.857142857142857,231.6323011963406,224.6710557181453
2693314432,3305759439,Sagittal T2/STIR,2.0625,2.0,70.45265111252834,87.81111800466125
2695853930,375686003,Axial T2,1.4285714285714286,1.4285714285714286,139.0854613190142,184.77859816085822
2695853930,1108793056,Sagittal T1,1.7142857142857142,1.7142857142857142,140.8727585565476,205.47917194562746
2695853930,1714505670,Sagittal T2/STIR,2.0,2.0,130.46530745110545,190.5182929013294
2695853930,3388063131,Axial T2,1.4285714285714286,1.4285714285714286,166.91170280612246,199.26014966035746
2696451534,371020646,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,46.2884765625,59.92454792980369
2696451534,1846537274,Sagittal T1,2.2857142857142856,2.2857142857142856,249.08058567176872,269.6835938370391
2696451534,3920672636,Axial T2,1.7142857142857142,1.7142857142857142,348.3965069043922,290.28016950985244
2697637622,906438579,Axial T2,1.7142857142857142,2.142857142857143,130.81934091996175,114.78249492965806
2697637622,1142469657,Sagittal T1,2.2857142857142856,2.4642857142857144,298.74898357780614,269.4813996673489
2697637622,1147520629,Sagittal T2/STIR,2.2857142857142856,2.4642857142857144,174.29532711522108,165.18729776190244
2701226232,1067957787,Axial T2,1.4285714285714286,1.4285714285714286,199.64290483213375,187.76496255213513
2701226232,3116538090,Sagittal T1,2.2857142857142856,2.2857142857142856,116.77555892148526,181.06981119619005
2701226232,4211776017,Sagittal T2/STIR,2.0,2.0,63.32977253401361,62.78772538420938
2704163363,630313253,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,65.19877459912536,80.44647598458839
2704163363,3967851656,Axial T2,2.2857142857142856,2.2857142857142856,100.60877267573696,89.01286833400806
2704163363,4075884803,Sagittal T1,2.2857142857142856,2.2857142857142856,110.26975047831633,136.59824347107264
2705618799,2492569956,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,147.16519565415453,187.50868038259813
2705618799,2853831548,Sagittal T1,1.4285714285714286,1.4285714285714286,219.9838269292092,262.69733751301163
2705618799,3548064932,Axial T2,1.4464285714285714,1.7142857142857142,294.8654934630102,242.212323796325
2713141511,200890624,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,397.5986755193149,279.3602663481469
2713141511,2561951463,Axial T2,2.2857142857142856,2.2857142857142856,487.631051698023,240.89032711601533
2713141511,3771041996,Sagittal T1,2.2857142857142856,2.2857142857142856,547.1907898483054,377.7594935665931
2718479386,201316424,Axial T2,1.0357142857142858,1.4285714285714286,165.17941346460458,216.01312332289788
2718479386,309208595,Sagittal T1,2.0,2.0,151.56581167623298,206.5626413567238
2718479386,3081577049,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,131.64419078178148,175.42177212761845
2718854859,2171510734,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,29.085587620464853,41.38192446471132
2718854859,2308494170,Sagittal T1,1.7142857142857142,1.7142857142857142,134.25549953054139,186.90578223705842
2718854859,3337969709,Axial T2,1.6071428571428572,1.7142857142857142,145.40996442522322,182.05823795057302
2719549572,673028817,Sagittal T2/STIR,2.125,2.0,64.69149704152494,69.9005458917779
2719549572,2374987445,Sagittal T1,2.2857142857142856,2.2857142857142856,134.07828222434807,230.8877058534717
2719549572,2539188667,Axial T2,2.857142857142857,2.857142857142857,317.1025674474335,269.7459471058728
2720654121,9754935,Axial T2,2.5714285714285716,2.5714285714285716,156.46623793338358,147.88756065107043
2720654121,3045400629,Sagittal T1,2.4107142857142856,1.7142857142857142,281.35854237528343,258.91277020019146
2720654121,4040477872,Sagittal T2/STIR,2.625,1.8571428571428572,45.7446111908305,47.10634804879432
2720921630,159165484,Sagittal T1,1.7142857142857142,1.7142857142857142,144.7297977784864,171.07901802013964
2720921630,1180671761,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.242442602040818,34.06558302634569
2720921630,3842124131,Axial T2,1.6071428571428572,1.7142857142857142,176.90752897626442,185.7055111136076
2727191293,2832847876,Sagittal T2/STIR,2.0,2.0,58.46446619012188,63.79479942120924
2727191293,3400259928,Axial T2,1.4285714285714286,1.4285714285714286,213.02214983745023,211.28721014459484
2727191293,3403817662,Sagittal T1,2.2857142857142856,2.2857142857142856,121.39244747378117,179.53000612520356
2728250599,2683363238,Sagittal T1,1.7142857142857142,1.7142857142857142,122.2320099914966,172.76648741464874
2728250599,3036351792,Axial T2,1.7142857142857142,1.7142857142857142,170.72492553484463,183.91331361528717
2728250599,3114395173,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.840951849489795,34.71337464553191
2728988942,302410148,Sagittal T1,1.4285714285714286,1.4285714285714286,105.6009856416525,118.98895488822882
2728988942,486953473,Axial T2,1.4285714285714286,1.4285714285714286,103.48592869765093,124.99602696692016
2728988942,632466427,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,70.39715423929988,102.52837991590249
2730815103,34572118,Sagittal T1,1.7142857142857142,1.7142857142857142,141.07159621661165,184.7262055160442
2730815103,716812606,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,30.05786455207083,40.9713730036169
2730815103,2082831806,Axial T2,2.857142857142857,2.857142857142857,125.32977555368738,144.0795443010316
2732780676,2498238295,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,114.67049984056122,81.71024340262515
2732780676,2516583733,Sagittal T1,1.4285714285714286,1.4285714285714286,231.83314874498907,146.621831000502
2732780676,2560310807,Axial T2,1.5,1.5,95.62264068573859,56.19696137099265
2732830741,1227496985,Axial T2,1.4285714285714286,1.4285714285714286,101.91366948341837,100.87827312423562
2732830741,1853156084,Sagittal T1,1.1428571428571428,1.1428571428571428,109.3117865114796,132.34742205931522
2732830741,2567055898,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,91.52712983630953,112.70873691823972
2734689910,1295199272,Sagittal T1,2.2857142857142856,2.2857142857142856,256.4022357966624,251.83691797561715
2734689910,2199267881,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,147.6389625186012,164.0395795197022
2734689910,3618888219,Axial T2,2.2857142857142856,2.2857142857142856,227.16815355403526,212.076545964374
2735878159,604223460,Sagittal T1,1.1428571428571428,1.1428571428571428,97.68886076566044,124.29456669148509
2735878159,2696713200,Axial T2,1.4285714285714286,1.4285714285714286,135.9649298469388,126.15976798690265
2735878159,3088643505,Sagittal T2/STIR,2.0,2.0,106.07029146293934,129.65816134067887
2739601944,820597045,Sagittal T2/STIR,2.0625,2.0,81.27667167127268,79.57503336101448
2739601944,2139837426,Sagittal T1,2.357142857142857,2.2857142857142856,121.81128206490929,215.1023154037802
2739601944,2232026576,Axial T2,2.857142857142857,2.857142857142857,269.27842402905037,243.21823130333692
2741835855,446967859,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,28.17297911352041,39.16764828853785
2741835855,1695519933,Sagittal T1,1.7142857142857142,1.7142857142857142,115.33646763392858,158.19654822989935
2741835855,2526981653,Axial T2,2.857142857142857,2.857142857142857,109.9443134081078,130.53874471770538
2742959081,1417243890,Axial T2,2.857142857142857,2.857142857142857,52.73849461659664,42.51696172973049
2742959081,3074003503,Sagittal T2/STIR,3.5,3.142857142857143,115.5044709289966,112.67705722227127
2742959081,3392710756,Sagittal T1,3.8035714285714284,3.4285714285714284,234.24650297619047,225.64228492969522
2744048264,2150682311,Sagittal T1,2.2857142857142856,2.2857142857142856,294.95072943239796,312.0495818514543
2744048264,2245335453,Axial T2,2.2857142857142856,2.2857142857142856,260.8413360969388,220.60706565078908
2744048264,2600728294,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,172.22725605867348,195.32561322533243
2745387667,1415162212,Sagittal T1,2.2857142857142856,2.2857142857142856,137.63569347009638,109.14076618418065
2745387667,3096850011,Axial T2,2.2857142857142856,2.2857142857142856,126.30471773838846,69.31338539425694
2745387667,3414509805,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,105.41869951105443,73.20548715723376
2746735779,46626995,Axial T2,1.1428571428571428,1.1428571428571428,194.95043845663264,236.3856554988161
2746735779,497960577,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,160.13797433035714,218.8819124770441
2746735779,575126472,Sagittal T1,2.2857142857142856,2.2857142857142856,194.23466136043234,269.37658488608486
2751433125,357680961,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,28.056093218537416,41.177618188908745
2751433125,2073214972,Axial T2,1.7142857142857142,1.7142857142857142,272.9341277038159,242.98262406811082
2751433125,3976692153,Sagittal T1,2.2857142857142856,2.2857142857142856,161.14035926870747,209.35222581632655
2752687885,707523282,Axial T2,1.1428571428571428,1.1428571428571428,1016.9650725446429,628.4442985840278
2752687885,1309668450,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,720.7241177721088,573.269638452869
2752687885,3977004131,Sagittal T1,1.1428571428571428,1.1428571428571428,1680.855732820472,1333.6804066313007
2753550138,2246061523,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,343.7366171077806,390.78236857554447
2753550138,3999771964,Axial T2,2.2857142857142856,2.2857142857142856,484.76938555594654,415.0280050383514
2753550138,4113397657,Sagittal T1,2.2857142857142856,2.2857142857142856,518.0690336681548,587.3140194603484
2754246172,1079608474,Sagittal T1,2.2857142857142856,2.2857142857142856,153.43473905187074,204.36404193755453
2754246172,1117617049,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,101.00726775085035,148.29664258529
2754246172,1622142567,Axial T2,1.4285714285714286,1.4285714285714286,137.77205436862246,164.8964727138253
2754246172,3744132200,Axial T2,1.4285714285714286,1.4285714285714286,178.36586693101154,206.22438582793663
2755347468,1445306380,Sagittal T2/STIR,3.732142857142857,3.142857142857143,192.6998382360757,243.04343841824038
2755347468,2475749506,Sagittal T1,3.392857142857143,2.857142857142857,224.07800874255952,275.08290042361955
2755347468,3708423406,Axial T2,2.7142857142857144,2.7142857142857144,200.64949547804494,222.9778105047607
2758494648,963422792,Sagittal T1,1.1428571428571428,1.1428571428571428,96.19702447385204,110.13740080950782
2758494648,2772360127,Axial T2,1.4285714285714286,1.4285714285714286,129.0536858406557,114.45261184622935
2758494648,3213131531,Sagittal T2/STIR,2.0,2.0,104.27687539859694,117.86734569342791
2758707424,680794441,Sagittal T1,1.7142857142857142,1.7142857142857142,258.2863147806677,254.9494414760597
2758707424,1024283654,Axial T2,1.7142857142857142,1.7142857142857142,178.2189955357143,93.86350586313948
2758707424,2525570429,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,174.0805807037489,188.02026065462363
2761048584,210327881,Axial T2,1.4285714285714286,1.4285714285714286,332.53239670434147,325.1610679796714
2761048584,2661308161,Sagittal T2/STIR,2.0,2.0,76.94298735119048,73.7929773232718
2761048584,4130572274,Sagittal T1,2.2857142857142856,2.2857142857142856,168.73320467509922,272.59081900480805
2763838004,764656002,Sagittal T1,1.1428571428571428,1.1428571428571428,87.97621431385053,109.49915858792319
2763838004,3107072936,Axial T2,1.4285714285714286,1.4285714285714286,113.23910116390306,110.53500351810547
2763838004,3421519409,Axial T2,1.4285714285714286,1.4285714285714286,108.82701769770408,103.45571607182002
2763838004,4061122485,Sagittal T2/STIR,2.0,2.0,92.26747613107743,114.08564972833193
2767326159,223384,Axial T2,1.4285714285714286,1.4285714285714286,247.701935852466,248.0996364722728
2767326159,1122137554,Sagittal T2/STIR,2.0,2.0,72.79797335600907,80.10025324695683
2767326159,1898153311,Sagittal T1,2.2857142857142856,2.2857142857142856,130.40725313562925,203.28239689647143
2767664103,104576177,Sagittal T1,2.2857142857142856,2.2857142857142856,195.02546287069515,183.3996635970241
2767664103,1087382345,Axial T2,2.2857142857142856,2.2857142857142856,187.84617895009566,149.14256780174298
2767664103,1680316562,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,138.5094040406341,130.10501142312089
2768000694,582870174,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,102.6881324404762,82.47959755321999
2768000694,1367220712,Axial T2,1.4285714285714286,1.4285714285714286,55.08768181455821,37.5437098844063
2768000694,3799468062,Sagittal T1,1.4285714285714286,1.4285714285714286,226.01768973214286,149.78378062971538
2768740197,1925606249,Sagittal T1,1.1428571428571428,1.1428571428571428,116.77787833883554,134.58393421160363
2768740197,2151067335,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,98.51452416904262,117.85822128388024
2768740197,2790771878,Axial T2,1.4285714285714286,1.4285714285714286,139.48542280110183,120.06245848498664
2773343225,235419532,Sagittal T2/STIR,3.5714285714285716,3.5714285714285716,257.4006364264456,290.48660949634586
2773343225,1143502064,Sagittal T1,3.9285714285714284,3.9285714285714284,285.5672997714711,298.3274036537787
2773343225,1206459071,Sagittal T1,3.9285714285714284,3.9285714285714284,285.38043088329084,302.3866115417578
2773343225,2943995464,Axial T2,2.2857142857142856,2.2857142857142856,162.5946119658801,126.05783697802806
2775207739,100691984,Axial T2,1.1428571428571428,1.1428571428571428,175.56230734481292,184.89971134761538
2775207739,2766094467,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,142.6622688137755,140.4948131281086
2775207739,3249541180,Sagittal T1,1.4285714285714286,1.4285714285714286,165.52523587560023,169.03476400002467
